::ffff:127.0.0.1 - GET /api/region/ HTTP/1.1 304 - - 50.821 ms
::ffff:127.0.0.1 - GET /api/region/ HTTP/1.1 304 - - 40.115 ms
::ffff:127.0.0.1 - GET /api/vpr/region/5dfe2093fb326e30dc3a748c HTTP/1.1 304 - - 42.408 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 36.850 ms
::ffff:127.0.0.1 - GET /api/holiday HTTP/1.1 304 - - 38.063 ms
::ffff:127.0.0.1 - GET /api/admin/ HTTP/1.1 200 479 - 86.008 ms
::ffff:127.0.0.1 - GET /api/holiday HTTP/1.1 304 - - 38.061 ms
::ffff:127.0.0.1 - GET /api/region/ HTTP/1.1 304 - - 47.703 ms
::ffff:127.0.0.1 - GET /api/holiday HTTP/1.1 304 - - 34.569 ms
::ffff:127.0.0.1 - GET /api/region/ HTTP/1.1 304 - - 40.498 ms
::ffff:127.0.0.1 - GET /api/vpr/region/5dfe2093fb326e30dc3a748c HTTP/1.1 304 - - 41.652 ms
::ffff:127.0.0.1 - GET /api/order/5dfe30fcbcab9d2848dde45c HTTP/1.1 200 449 - 39.697 ms
::ffff:127.0.0.1 - GET /api/order/5dfe30fcbcab9d2848dde45c HTTP/1.1 304 - - 37.499 ms
::ffff:127.0.0.1 - GET /api/region/ HTTP/1.1 304 - - 52.533 ms
::ffff:127.0.0.1 - GET /api/region/ HTTP/1.1 304 - - 42.616 ms
::ffff:127.0.0.1 - GET /api/region/ HTTP/1.1 304 - - 44.431 ms
::ffff:127.0.0.1 - GET /api/region/ HTTP/1.1 304 - - 41.995 ms
::ffff:127.0.0.1 - POST /api/order/client HTTP/1.1 200 929 - 42.826 ms
::ffff:127.0.0.1 - GET /api/order/single/5e36ba6d68c3b61443335f43 HTTP/1.1 200 235 - 38.036 ms
::ffff:127.0.0.1 - GET /api/order/single/5e36ba6d68c3b61443335f43 HTTP/1.1 304 - - 35.010 ms
::ffff:127.0.0.1 - GET /api/region/ HTTP/1.1 304 - - 40.832 ms
::ffff:127.0.0.1 - POST /api/order/client HTTP/1.1 200 5661 - 120.335 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 200 226 - 34.737 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 46.170 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 34.065 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 33.846 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 100.168 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 35.499 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 33.807 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 33.539 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 35.444 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 33.364 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 34.825 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 33.946 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 33.724 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 37.290 ms
